rec_id, culture, sex, age, date_of_birth, title, given_name, surname, state, suburb, postcode, street_number, address_1, address_2, phone_number, soc_sec_id, blocking_number, family_role
rec-1112-org,   eng, f, 35, 19830522, , olivia, ryeley, , briar hill, 2747, 22, scrivener street, , 04 92488842, 6837070, 1, NoRole
rec-4658-org,   ser, , 25, 19930418, mr, jacob, ljubisec, , goodna, 7248, 24, jaeger circuit, goodradigbee, 04 98983281, 9649617, 2, NoRole
rec-9815-org,   usa, m, 26, 19920915, , , king, vic, grassmere, 4152, 7, davenport street, villa 3, 8 95657866, 7697314, 4, NoRole
rec-794-org,   eng, f, 39, 19790225, mr, brianna, merricks, vic, betley, 5238, 3, coleman street, , 08 38047891, 4102138, 3, NoRole
rec-7072-org,   unk, , 32, 19861107, mr, paige, streckfuss, wa, mount observation, , 61, tarrabool street, , 8 73162855, 6753573, 1, NoRole
rec-2675-org,   chi, f, , 19541130, , luke, zhang, nsw, swan bay, 3977, 168, conjola close, willandra, 612 18919375, 7599069, 7, NoRole
rec-6098-dup-2, unk, m, 30, 19881 17, ms, cameron, strawbr  dge, ns , macquarie links, 2046, 11 1, gildayplace, , 2 76 491482, 25 3957, 8, NoRole
rec-5854-org,   eng, f, 30, , dr, dante, tracy, wa, bindoon training area, 3199, 911, arden place, , 618 15689649, 3307741, 3, NoRole
rec-8613-org,   eng, , , 19740325, dr, vanessa, mckenny, nsw, vermont, 2257, 57, longford street, , 2 06402120, 8556847, 4, NoRole
rec-7224-org,   unk, f, 12, 20061031, , jayden, scime, wa, big grove, 2750, 28, avon place, tulloch, 8 25487989, 8380901, 9, NoRole
rec-4038-org,   eng, f, 37, 19810413, , madeleine, bateson, nsw, warriewood, 4217, 27, mcmillan crescent, , 02 07796416, 6640036, 7, NoRole
rec-8542-org,   vie, f, , 19581126, , madison, duong, qld, laidley heights, 3844, 13, pridham street, madeita park, 613 77872166, 8158024, 4, NoRole
rec-6761-org,   usa, f, 38, 19800622, , leo, serrano, vic, merino, 2560, 97, springvale drive, woodbury, 08 21189992, 6555118, 5, NoRole
rec-6319-dup-2, ara, f, 21, 1997 0 04, d , nicho as, ablah, , yoog li, 3025, 5 O, cityw lk, hemco p ark, 07 50322024, 3489054, 1, NoRole
rec-1411-org,   ind, f, 8, 20100412, , lauren, lahan, nsw, cuttagee, 3912, 1489, inglis place, village walk (cnr high s street, 02 79777965, 9595546, 8, NoRole
rec-6862-org,   eng, f, 25, 19930724, , bradley, yong, vic, w tree, 4118, 511, boas place, bonnie doon, 618 88404673, 6697622, 0, NoRole
rec-7026-org,   usa, , , 19681030, , caleb, case, , noble park, 4815, 357, bavin street, brindabella specialist centre, 04 45625093, 6125452, 5, NoRole
rec-1465-org,   usa, f, 30, 19880109, mr, lucy, horne, act, kippax centre, 2121, 8, arawang lane, fulham park, 612 20101978, 7802495, 4, NoRole
rec-2893-org,   abo, m, 35, 19830505, , macy, ofanengaue, vic, scoresby, 6014, 165, reddall close, , 08 51640775, 3977305, 7, NoRole
rec-5253-org,   chi, f, , 19070320, ms, teileah, jou, qld, tingoora, 5223, 11, miller street, , , 7194333, 7, NoRole
rec-3835-org,   , f, 29, 19890819, dr, kathleen, harrington, vic, rosanna, 2061, 1, wyangala street, locn 8200, 8 27447403, 5595460, 4, NoRole
rec-3141-org,   ira, , 26, 19920410, , mark, ghanbari, nsw, bogan, 4069, 10, chipperfield circuit, , 612 83498690, 6679074, 7, NoRole
rec-8735-dup-1, chi, m, 30, 19881003, , oscr, pp, vic, greensoeugh, 4207, 6, brodribh street, , 618 81485343, 2290168, 0, NoRole
rec-9283-org,   ger, , 36, , ms, isabella, , vic, red hill south, 3133, 28, wilkins street, narellan court, 08 13832846, 9635295, 6, NoRole
rec-2379-dup-0, , , 39, 19790514, , william, eahpert, nsw, cklenprook, 4101, 21, jakie hoe crejtcent, glamiston, 02 67569991, 2300841, 9, NoRole
rec-2283-org,   eng, f, 33, 19850201, , jasmine, macgregor, vic, corunnun, 3011, 90, holroyd street, , 08 04422394, 9775922, 2, NoRole
rec-8012-org,   usa, f, 20, 19980811, , sophie, , nsw, belmont, 3563, 439, crawford crescent, woodleigh, 2 89613758, 5000704, 0, NoRole
rec-619-org,   eng, m, , 19050412, ms, ruby, midgley, qld, cooeeimbardi, 3193, 113, rowntree crescent, logie brae, 03 30697810, 2375688, 7, NoRole
rec-2083-dup-0, eng, f, 33, 19851026, , poepe, royston, , elsternick, 3153, 23, pallumpiah street, , 08 14264780, 9015066, 9, NoRole
rec-644-dup-0, eng, , 21, 1997 218, , nat a  , tollem che, nsvv, north   ondi, 3131, 55, bonney street, , 03 7s233858, 9953669, 5, NoRole
rec-6945-org,   unk, f, 24, 19940325, ms, felicity, abbatista, wa, wedgecarrup, 2485, 28, lowrie street, anzac house (cnr archer s street, 618 82365071, 6021360, 4, NoRole
rec-6658-dup-0, ind, n, 3l, , , , lakhi n , sa, mer it n, 5260, 1, atherton 5treet, gowan, 744166770, 5526535, 0, NoRole
rec-3010-org,   eng, m, 31, 19870814, , kaitlyn, michaelson, vic, mill park, 2160, 2, castleton crescent, black stump caravan, , 7857270, 7, NoRole
rec-7341-org,   eng, m, , 19950910, , aliza, brams, nsw, fletcher, 2062, 4, hawken street, , 02 22592402, 2239464, 7, NoRole
rec-2369-org,   chi, f, 31, 19870922, , clodagh, kung, qld, lethebrook, 6053, 12, ross smith crescent, , 3 98660762, 5937869, 1, NoRole
rec-8685-org,   ita, f, 31, , , cameron, ciasca, , cromer, 2525, 14, burn street, , 07 06315134, 5646486, 4, NoRole
rec-9050-org,   eng, m, 9, 20090823, ms, caitlin, , sa, adelaide, 5086, 79, hampton circuit, hill cottage, 7 08079847, 6330602, 3, NoRole
rec-6616-org,   chi, f, 34, 19840117, , bethany, pong, , ryde, 3984, 5, renmark street, , 02 29458291, 4722007, 5, NoRole
rec-3616-org,   usa, , , , ms, nicholas, smith, nsw, campbelltown, 5554, 1, twamley crescent, villa 147 henry kendall bayside, 2 27693150, 1993385, 3, NoRole
rec-4549-org,   ind, f, 9, 20090621, , kieren, gidh, , leongatha, 2220, 5, gula place, , 08 06183891, 6159653, 5, NoRole
rec-2194-org,   eng, f, 30, 19881103, , jake, harrelson, vic, shepparton, 3934, 3, galibal street, , 03 14931911, 6136524, 6, NoRole
rec-6035-org,   eng, f, 29, 19890519, ms, lachlan, anson, nsw, cooma, 2611, 15, hayward street, , 02 97246899, 2574826, 8, NoRole
rec-8217-org,   ser, f, 35, 19830501, , sonja, dracul, vic, lexton, 3197, 24, ingamells street, , 08 32394376, 2841050, 9, NoRole
rec-3169-dup-0, vie, , 12, 20060413, mr, jack, la, , mil   , 2526, 2 3, village centre, kinr ss, 07 54616789, 496821, 1, NoRole
rec-7440-org,   usa, f, , 19740628, ms, joel, gould, vic, wareek, 4161, 415, medley street, flr 5 john flynn medical centre, 08 68767421, 7077807, 7, NoRole
rec-3346-org,   chi, f, 31, 19870806, , , chuang, nsw, east corrimal, 3021, 225, bursaria street, , 612 45371273, 6425232, 4, NoRole
rec-7519-dup-1, eng, , 26, 19920624, , emiily, denel, vic, wickliff, 2290, 99, govett place, community hosptl medcl centre, 08 48202978, 1982331, 1, NoRole
rec-4326-org,   ita, f, 35, 19830217, ms, emalene, sospiri, , port macquarie, 2141, 885, dexter street, briars meadows, 02 44922611, 5748726, 1, NoRole
rec-6039-org,   unk, m, 25, 19930808, , hugh, scottjackson, nsw, kirribilli, 4560, 4, brereton street, , 02 57518713, 7897032, 7, NoRole
rec-4137-org,   chi, m, 29, 19890201, mr, nicholas, ssuma, nsw, sylvania waters, 7259, 2, flinders way, , 612 75886038, 2115290, 7, NoRole
rec-8928-org,   vie, f, 28, 19900403, , amber, giap, , forbes, 3109, 50, bonwick place, larnach, 04 84282641, 7924567, 9, NoRole
rec-7110-org,   eng, f, 28, 19900621, ms, liam, wescott, wa, waroona, 4650, 65, rowe place, , 618 04575325, 1722163, 9, NoRole
rec-1236-org,   eng, m, 25, , , benedict, abbey, qld, toondahra, 4017, 1, , sunshine farm, 3 89031116, 1893986, 9, NoRole
rec-8513-org,   unk, m, 40, 19781011, mr, jasmine, strangway, nsw, pelaw main, 3037, 15, montefiore crescent, , , 1127846, 3, NoRole
rec-7697-dup-1, usa, f, 28, 19900629, , daniel, kemp, kld, passentean, 5251, 58, cade place, deldeahfield, 3 90203582, 2909245, 4, NoRole
rec-2477-org,   usa, , 28, 19900126, , hayley, harrison, , blair athol, , 11, willara close, , 07 15881441, 2132869, 5, NoRole
rec-9725-dup-1, cze, m, , 19330907, , shantal, , njw, kkoleampalli, 2219, 7, wurth place, , 02 19058054, 3889463, 6, NoRole
rec-5772-org,   cze, f, , 19910111, , ella, bartova, nsw, woolwich, 6149, 310, maccallum circuit, , 612 57436193, 6978149, 8, NoRole
rec-3515-org,   tur, m, , 19731117, , jack, cosar, nsw, north rocks, 6056, 28, , , 2 58691325, 9376990, 7, NoRole
rec-2313-org,   unk, f, 36, 19820813, ms, campbell, aballon, vic, delacombe, 6208, 6, bridge place, , 618 51022727, 3533179, 6, NoRole
rec-6003-org,   chi, , 32, 19860121, ms, joshua, mou, qld, kleinton, 3129, 17, darke street, , 613 62561859, 5064180, 2, NoRole
rec-7566-org,   ind, m, 27, 19910831, , imogen, rabinder, nsw, kirrawee, 2280, 7, chewings street, , 612 14203600, 3296828, 8, NoRole
rec-4582-dup-0, ind, v, 2, 20161009, hon, ana, zhradhdha, nsw, gunellabah, 4370, 20, lampard sircuit, vl 3, 612 51440288, 4075621, 8, NoRole
rec-5241-org,   unk, , 27, 19910610, , zachary, strahn, qld, warroo, 5351, 4, telopea park, , 613 98112785, 5321567, 7, NoRole
rec-3341-dup-0, unk, f, 21, 19971204, , nichoaa, abbetmaiyer, nws, matcah, 2126, 59, knox close, , 2 68395379, 4029284, 7, NoRole
rec-6433-org,   eng, f, 24, 19941006, ms, arabella, quick, nsw, fairy meadow, 2280, 29, david street, wiltshire, 02 94435495, 2328874, 1, NoRole
rec-8805-dup-1, chi, f, 37, 19811002, mr, dilon, sian, nzw, mulea, 5169, 83, pikkton clos, , 612 89414563, 9559570, 6, NoRole
rec-6665-org,   eng, f, 23, 19950713, ms, daniel, ryder, qld, rosewater, 3193, 34, keltie street, brentwood village, 03 72744032, 8472039, 8, NoRole
rec-8517-dup-1, eng, , 20, 19981222, , byron, bloxach, wa, yorkeysub knob, 6432, 17, , , 8 66131711, 4045400, 4, NoRole
rec-848-dup-1, usa, , 11, 20070925, , ana, mai, ja, tranmere nort, 3048, 23, vurpy place, , 617 77393094, 3859129, 4, NoRole
rec-8925-dup-1, , , , 1960 1229, , alexandra, campbell, nsw, minch i ury, 4870, 3 , adinda  treet, , 612 69461829, 4g429  7, 1, NoRole
rec-2034-dup-2, tha, f, 30, 19940625, , dyan, chuasiriporn, wa, birkdale, 2905, 61, steffanoni circuit, , 04 47351343, 8764796, 1, NoRole
rec-9084-org,   eng, f, 13, 20051019, , joshua, proudfoot, sa, renmark, 6065, 14, moriarty street, anchor, 617 95949576, 2749147, 1, NoRole
rec-2731-org,   ind, f, , 19941107, , hamish, koppale, nsw, , 2787, 722, kennedy street, inglewood, 612 81276146, 8910089, 6, NoRole
rec-601-org,   eng, f, 33, 19850417, ms, lachlan, jacobsen, nsw, bandon grove, 3204, 1, mount stromlo road, newland park, 02 21414083, 6553346, 6, NoRole
rec-2265-dup-0, vie, m, 24, 19940507, , zajper, cku, qld, felton jod, 3911, 5, , moline village, 3 76224611, 8908372, 0, NoRole
rec-8316-org,   ina, , 22, 19960714, , jacob, widjaja, nsw, bellimbopinni, 6060, 11, schwarz place, brentwood vlge, 2 80517682, 2854017, 4, NoRole
rec-1089-org,   fin, m, 26, , pfc, aidan, waltari, vic, montrose, 4105, 30, farncomb place, the gums, 08 89279884, 3308939, 6, NoRole
rec-8963-org,   jew, f, 21, , , zachary, alter, qld, marburg, 3125, 31, soutar place, , 613 33467754, 2287225, 7, NoRole
rec-5253-dup-0, chi, f, , 19070320, ms, teilhh, jou, qld, tingoofa, 5223, 1, miller street, , , 7194333, 7, NoRole
rec-1149-org,   usa, f, 24, 19941010, , isabella, solomon, , darlington, 0850, 3, popplewell place, donore, 04 16669838, 2051349, 3, NoRole
rec-4835-dup-2, ser, f, 30, 1g880928, mr, n:c  a s, prot c, ns , wongawilli, 73  6, 4, jabanungg  avenue, , , 1663772, 5, NoRole
rec-1276-dup-0, usa, , 36, 19820 28, , pari s, henson, , curran b ne, 515,  6 7, dominion ci rcuit, bonny doon, 02 72982307, 7381718, 0, NoRole
rec-7618-org,   usa, , , 19260312, mr, darcy, montoya, nsw, greenhill, 4310, 7, wiburd street, bramhall, 612 52451074, 7928399, 2, NoRole
rec-7951-dup-2, tur, f, 27, , ms, lucy, feyzioglu, nsw, rodd wpoint, 4217, 990, hartiga gmhrden, , 2 49039039, 6112483, 5, NoRole
rec-7993-org,   ser, f, 29, 19891223, , jake, bourek, nsw, newcastle east, 3044, 15, furneaux street, , 612 20671536, 9355638, 5, NoRole
rec-2501-org,   ser, f, 32, 19860620, , chelsea, sijercic, , tarragindi, 4670, 6, badimara street, winters, 02 14507019, 4266316, 9, NoRole
rec-1931-org,   eng, f, 28, 19900805, mr, caleb, hardie, vic, clayton south, 2546, 169, fristrom crescent, , 618 90318595, 9485918, 8, NoRole
rec-3532-org,   usa, f, 30, 19880209, , samuel, cooper, qld, fernvale, 3106, 6, strehlow place, manuka village, 3 65452315, 9470883, 9, NoRole
rec-6600-org,   usa, f, 32, 19860223, mr, emmerson, harper, nsw, wallendbeen, 2075, 76, pelham close, nunkeri, 612 70834242, 2789488, 2, NoRole
rec-5026-org,   usa, f, 22, 19960421, mr, chloe, white, qld, carrandotta, 2283, 21, wadham place, , 613 55256623, 8817942, 5, NoRole
rec-8016-org,   usa, m, 31, 19870614, , clodagh, strickland, wa, elgin, 2612, 115, hutchison crescent, , , 3039612, 8, NoRole
rec-5082-dup-1, unk, m, 21, 19970216, ms, seth, abbayta, wa, learmonth, 6167, 6, coplajd rive, , 618 55847812, 1870407, 2, NoRole
rec-1671-dup-0, sri, f, , 19530108, ms, zamuel, atapatu, daj, meuna, 2170, 20, macnaukton street, , 7 84084299, 6429338, 0, NoRole
rec-1888-org,   eng, f, 32, 19861014, , olivia, dickenson, vic, mount moriac, 3505, 1, melrose drive, calimna, 8 86106042, 3487948, 0, NoRole
rec-6269-dup-1, rom, f, , , pfc, simow, , vic, dundonnell, 3216, 2, , , 8 03716908, 6187642, 9, NoRole
rec-1270-org,   chi, f, 25, 19930123, , beth, goo, tas, cradle mountain, 4501, 9, hayes crescent, , 07 02267261, 2406985, 4, NoRole
rec-4832-org,   ger, , 22, , , kristen, smerdel, vic, dandongadale, 3465, 91, walker crescent, , 02 62246446, 6280386, 0, NoRole
rec-1380-org,   tha, f, 13, 20050926, , harrison, aduladej, wa, college grove, 2203, 8, macrobertson street, karingal age hostel, 618 38689582, 2952184, 1, NoRole
rec-814-dup-0, usa, f, 1 1, 20070919, , ta a, mcgee, vic, malmsbury, 52 1, 3 , barwonstreet, rivo nia, 8 48006526, 76965 7, 7, NoRole
rec-9347-org,   ind, f, , 19220421, sgt, alex, srijoy, nsw, ardglen, 2756, 78, burdekin street, kimbe, 2 91449489, 1703800, 6, NoRole
rec-923-org,   usa, f, 26, 19920830, , joel, fox, qld, mona park, , , turriff street, , 03 27791197, 1187546, 4, NoRole
rec-5374-dup-0, eng, m, 10, 20111112, , christophrson, ashleyigh, taz, , 4701, 31, kanangra place, , 7 89713427, 7423552, 4, NoRole
rec-2126-dup-0, eng, f, 27, 19910420, mr, cade, ph:l ps, s , smithfieldplains, 2020, 6 6, hargravestreet, nooti a, 07 55 090859, 9903251, 7, NoRole
rec-5116-dup-0, usa, m, 28, l9901001, m r, mi ayla, nichols, ns , kingsford, 611, 41, forsyth street, kinross, 2 02289184, 3699621, 4, NoRole
rec-4071-org,   ind, f, 30, 19880228, , lewis, pooja, nsw, yetman, 3041, 5, jansz crescent, , 2 65231482, 2808230, 4, NoRole
rec-2392-org,   unk, m, , 19720727, dr, nicholas, scime, nsw, norah head, 5076, 12, , , 612 02325938, 4138747, 6, NoRole
rec-5590-dup-1, ser, m, 27, 19911207, mr, zajmine, maahsic, sa, keranium, 6150, 12, goldneah circuit, rzl connie fall, 617 34725380, 3918496, 3, NoRole
rec-4304-dup-1, unk, f, 26, 19920204, , madilda, skolastique, njw, oronora eights, 2765, 70, rupbo crestcend, , 612 28379218, 8329590, 0, NoRole
rec-1714-dup-0, fin, f, 2s, 19930401, , kyle , iia  alo, v: , bundab rg, 3887, 120, freehillstreet, , 08 25761988, 5962402, 3, NoRole
rec-1652-org,   chi, f, 26, 19920304, , jamilla, jue, sa, curramulka, 2617, 4, , eagle crest, 07 75873824, 9705281, 6, NoRole
rec-8059-org,   usa, f, 33, 19850204, , sarah, hahn, sa, yorketown, 3795, 3, frew close, conmurra, , 5658221, 2, NoRole
rec-6505-org,   ind, f, , 19721226, ms, annabel, vasudha, vic, south perth, 2136, 17, marrett street, , 08 88969750, 2459722, 2, NoRole
rec-3086-org,   unk, , 34, 19840216, ms, sonja, aarcy, nsw, sutton forest, 3544, 7, carnegie crescent, , 02 01193783, 9636237, 3, NoRole
rec-8405-org,   unk, f, 24, 19940605, , tiarna, strampher, nsw, verges creek, 7315, 51, a'beckett street, , , 8723780, 2, NoRole
rec-6826-org,   wel, f, , 19980206, mr, kirra, kethin, qld, cloyna, 2136, 13, duterrau crescent, maddagoora, 03 91455101, 3786017, 3, NoRole
rec-4333-org,   eng, f, 27, , , jake, raynerson, vic, newlyn, 3021, 54, carr crescent, upper warrell, 08 69513309, 5727060, 0, NoRole
rec-9258-org,   usa, f, 19, , mr, spyke, cheung, nsw, lorne, 3666, 36, enright crescent, medical practice bendigo, 2 26307603, 2592789, 5, NoRole
rec-9316-dup-0, eng, f, 32, 19860214, , emmertsdon, newport, nsw, zt albanz, 3192, 10, twelve trees krescent, , 612 08840285, 1119989, 5, NoRole
rec-4632-org,   usa, f, , 19230121, dr, kade, waller, nsw, grogan, 3752, 432, mcglinn place, , 02 82020047, 7395519, 3, NoRole
rec-3430-org,   usa, m, 30, 19880219, dr, jaden, best, vic, bonang, 4818, 17, mcleod place, brokenspoke, 08 42928525, 3109789, 7, NoRole
rec-7318-org,   usa, f, , 19860717, , harley, , qld, collingwood park, 2017, 10, mccabe crescent, pevensey, 613 92820219, 9086071, 3, NoRole
rec-7090-org,   gre, f, 12, 20060828, , summer, diamantopoulou, nsw, wongarbon, 4306, 64, endeavour street, , 02 04092185, 1496616, 4, NoRole
rec-788-org,   eng, f, , 19540527, , todd, gibb, vic, matlock, 2035, 34, napier close, , , 9457420, 0, NoRole
rec-4666-org,   chi, f, 28, 19900711, , benjamin, woo, qld, stockhaven, 0830, 25, moss street, , 613 61685063, 4726575, 5, NoRole
rec-7508-dup-1, eng, f, 1 2, 2006020, , jacque l ne, blackwood, ql , reids  reek, 4700, 25, , , 613 29321070, 262 258, 9, NoRole
rec-3713-org,   ind, f, , 19360501, , zara, khilnani, qld, modbury heights, 6152, 13, wattle street, , 613 97434715, 9690093, 7, NoRole
rec-548-org,   chi, , , 19600409, , caleb, , qld, kewarra beach, 3199, 4, harbison crescent, learning earth farm, 3 12915003, 6436581, 7, NoRole
rec-461-org,   usa, m, 11, 20070304, ms, teneille, dennis, nsw, boambee east, , 43, jardine street, , 2 19280324, 8004886, 8, NoRole
rec-1255-org,   ger, f, 31, 19870214, , caitlin, albrecht, wa, usher, 2515, 39, pogney place, , 618 77516252, 3575116, 1, NoRole
rec-6110-org,   ara, f, , 19370407, , tiana, umaynah, qld, frenchville, 2220, 85, nemarang crescent, , 03 64189892, 9134436, 8, NoRole
rec-6804-dup-0, afr, m, 30, 19880113, , kkira, aluka, nsw, korrimal, 2617, 77, forzythe street, , 02 61566782, 5214216, 7, NoRole
rec-9043-org,   fre, f, 23, 19950723, ms, connor, deniaud, qld, cooladdi, 6168, 42, jaeger circuit, oakbank, 03 99352506, 4710368, 1, NoRole
rec-9053-org,   usa, f, 28, 19900629, ms, keelin, bell, qld, clayfield, 7015, 21, wentworth avenue, , 3 40861055, 8599050, 9, NoRole
rec-4351-dup-1, ind, f, 35, 19830704, , ab by, markendaya, ta , brittons swamp, 71 5, 43, mccawle  street, stockIa n cairns, 07 18291889, 5193504, 4, NoRole
rec-6395-dup-0, ind, m, 44, , mr, wil  am, sukarmn, s  , murdin a, 276 , 17, ellerston avenue, legac y  lge, 07 72679046, 9566508, 6, NoRole
rec-1668-org,   usa, m, , , , amy, wolfe, qld, joyner, 2605, 55, guerin place, , 3 61859562, 3558128, 9, NoRole
rec-6583-org,   eng, , 40, 19780302, , alexandra, kevinson, vic, strathmore, 3206, 31, chippindall circuit, chewton, 04 14225728, 9547278, 0, NoRole
rec-3082-dup-0, ina, f, , 20100725, ms, seth, iskandar, nswl, ardlethan, 3885, 11, mainwaring rkbh circuit, , 2 75685901, 8207690, 2, NoRole
rec-8841-dup-0, tha, f, 7, 201103 02, ms, gabriel, khuntilanont, qd, kawl k wl, 421 , 2 , , , , 211  83, 1, NoRole
rec-7202-org,   usa, f, 34, 19840222, , jacob, foley, vic, st kilda, 2030, 306, macdonnell street, , 8 49489778, 4608638, 7, NoRole
rec-1120-dup-0, unk, c, 38, 19870510, , adamq, , qld, mcintosh creek, 4392, , weavers irdscent, , 3 57017963, 3918403, 8, NoRole
rec-3255-dup-0, ind, f, 3l, , , har r i  n, thangavadivelu, , ei9ht m le plains, 31 3 6, 5 8, rivett street, , , 2548817, 2, NoRole
rec-509-org,   ser, f, 27, 19911002, ms, seth, brychta, qld, bongaree, 2036, 298, claxton crescent, banksia village, 3 22991190, 8186472, 1, NoRole
rec-9995-dup-1, ind, f, 30, 19880812, , lauren, kallakuri, nsw, belmovre, 3131, 48, challisasrreet, , 2 16791523, 7080468, 2, NoRole
rec-3065-dup-0, eng, , 27, 19910417, pfc, madeline, dick e n son, nsw, laguna, 3188,  6 O, wheelercrescent, , 02 11499330, 75372 5, 4, NoRole
rec-7468-org,   usa, , 28, 19901209, mr, joshua, barton, nsw, minmi, 6280, 1089, lomman place, , 612 76006915, 6266266, 4, NoRole
rec-3853-org,   unk, f, 28, 19900726, , nicholas, scirri, nsw, rocky hall, 2145, 49, robinson street, , 612 78287789, 6134798, 9, NoRole
rec-9833-dup-1, eng, f, 11, 20071129, , emiily, ellisson, act, ara, 2203, 754, , , 612 95786516, 2880693, 5, NoRole
rec-8094-org,   ind, f, 40, 19780215, , alexandra, sripadam, nsw, claymore, 5108, 4, elmslie place, flt 211, 02 84048865, 3229723, 5, NoRole
